2015-10-12 08:32:44,549 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/clojure/math.numeric-tower/0.0.1/math.numeric-tower-0.0.1.pom
2015-10-12 08:32:44,611 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/clojure/math.numeric-tower/0.0.1/math.numeric-tower-0.0.1.pom
2015-10-12 08:32:44,670 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/clojure/pom.contrib/0.0.25/pom.contrib-0.0.25.pom
2015-10-12 08:32:44,730 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/clojure/pom.contrib/0.0.25/pom.contrib-0.0.25.pom
2015-10-12 08:32:44,790 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/clojure/tools.cli/0.2.4/tools.cli-0.2.4.pom
2015-10-12 08:32:44,845 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/clojure/tools.cli/0.2.4/tools.cli-0.2.4.pom
2015-10-12 08:32:44,906 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/clojure/pom.contrib/0.1.2/pom.contrib-0.1.2.pom
2015-10-12 08:32:44,969 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/clojure/pom.contrib/0.1.2/pom.contrib-0.1.2.pom
2015-10-12 08:32:45,031 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/clojure/clojure/1.4.0/clojure-1.4.0.pom
2015-10-12 08:32:45,089 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/clojure/clojure/1.4.0/clojure-1.4.0.pom
2015-10-12 08:32:45,152 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/commons/commons-exec/1.1/commons-exec-1.1.pom
2015-10-12 08:32:45,249 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/commons/commons-exec/1.1/commons-exec-1.1.pom
2015-10-12 08:32:45,311 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/commons-lang/commons-lang/2.5/commons-lang-2.5.pom
